OBJECTID,GEOID10,Sum_ViolentCrime,Sum_PropertyCrime,Shape__Area,Shape__Length
9379,261635322002011,1,2,321579.767578125,2526.69132424421
9380,261635323001000,0,3,355094.287597656,2626.28948837054
9381,261635214001105,0,4,126863.934814453,1426.37027849301
9382,261639853001028,0,5,202887.109130859,1846.4561958457
9383,261635162001006,0,0,126621.44140625,1437.35019194578
9384,261635184002019,1,0,179573.696044922,1811.12008352337
9385,261635188002005,0,0,257665.436279297,2062.75615940668
9386,261635188002013,2,3,184841.474609375,1724.88447932971
9387,261635188002018,1,0,158005.114990234,1734.44898927087
9388,261635188001002,0,0,248370.732666016,2283.7453263037
9389,261635188001016,0,0,113332.614013672,1362.00604557414
9390,261635188002019,0,0,157871.322998047,1733.73635569183
9391,261635188001038,0,2,79291.1594238281,1127.45272684064
9392,261635188002038,0,0,113774.967529297,1419.16560425649
9393,261635318003016,0,2,308913.248779297,2660.82942944766
9394,261635314002000,1,0,276665.712646484,2310.56948872649
9395,261635068004005,1,4,240406.614746094,2328.53074087742
9396,261635068003004,1,5,169892.08203125,1711.57751612999
9397,261635068003031,0,1,184199.882324219,1807.92959450373
9398,261635067001009,0,0,161652.924316406,1675.0365845685
9399,261635067001016,1,0,187401.708496094,1886.89007902019
9400,261635067001037,0,0,7095.48779296875,340.02551098151
9401,261635074004008,0,0,149193.987792969,2169.27533483134
9402,261635074004006,1,1,247984.934082031,2378.43217149374
9403,261635073002018,0,1,260803.737792969,2251.87537012235
9404,261635074002007,2,1,211858.531738281,2230.02902289241
9405,261635074002016,2,0,212480.612792969,2214.53575867685
9406,261635074004002,0,3,244249.288574219,2355.87202942309
9407,261635073002017,4,2,264873.663085938,2262.6929113941
9408,261635073001002,3,0,292667.778808594,2429.8136469413
9409,261635062001007,3,6,235773.783203125,2224.35863183985
9410,261635062001014,1,2,198527.662597656,2018.41382128272
9411,261635051003003,4,3,171171.004882813,1756.94339435176
9412,261635051004003,1,1,228760.562011719,2256.89025800909
9413,261635051004000,2,3,568011.76171875,4169.41272344006
9414,261635063003001,0,0,167100.666992188,1725.36502277375
9415,261635063003000,0,1,327362.888183594,2835.6823562912
9416,261635063003005,0,0,185890.889160156,1884.07366167444
9417,261635063003030,0,1,124572.690917969,1456.09880548456
9418,261635063003022,1,0,175269.881347656,1787.49390378099
9419,261635063003028,0,1,177786.121582031,1795.02204696544
9420,261635063003029,0,1,729386.356933594,3618.61387394022
9421,261635418002024,0,2,121639.044433594,1698.9895108066
9422,261635418001009,0,5,807906.9375,5307.40702860693
9423,261635418002010,0,0,257638.993652344,2292.01293829081
9424,261635414003007,0,0,188504.034179688,2158.08162155662
9425,261635406001005,4,4,259699.060546875,2354.39318906965
9426,261635213001012,0,2,213570.027587891,1910.34124157026
9427,261635213001052,0,3,215470.086181641,2132.25955107654
9428,261635213001058,0,0,248698.754394531,2385.55699006754
9429,261635213001022,0,0,99120.9189453125,1594.23633137252
9430,261635214001021,0,2,124711.358886719,2763.36660575552
9431,261635214001024,0,1,67361.6303710938,1048.80097308415
9432,261635214001017,0,2,108946.596679688,1327.09186582428
9433,261635214001063,0,4,79768.0837402344,1206.78274461988
9434,261635214001059,0,2,144590.522949219,1533.85512769789
9435,261635225001018,1,5,345477.821533203,2353.29434272348
9436,261635207001027,1,0,25873.9162597656,744.62439634449
9437,261635042001011,1,3,313569.397460938,2426.23446860509
9438,261635042002006,3,2,291496.004394531,2375.63623970481
9439,261635041002002,1,0,84992.2387695313,1146.79419364835
9440,261635041002003,2,5,215610.592773438,2083.46787966815
9441,261635041002009,2,3,370754.362304688,2999.51701748523
9442,261635041003009,2,2,210437.654296875,1968.80693362647
9443,261635042002002,1,2,311010.385253906,2397.6826612046
9444,261635042003001,0,2,244868.650878906,2238.72519588767
9445,261635337001009,1,0,521187.071289063,3062.54479798487
9446,261635337001004,0,3,204757.947753906,1890.56108499293
9447,261635336001002,1,6,356410.248779297,2878.62686008479
9448,261635336001001,0,1,187050.740478516,1813.92471730273
9449,261635337001006,1,2,202457.024414063,1886.46643262917
9450,261635336001005,0,1,196938.013183594,1850.16069680437
9451,261635264002015,0,1,303417.990966797,2549.37947945879
9452,261635264002014,0,0,290532.655761719,2517.33037171304
9453,261635264002006,0,0,126420.593261719,1435.57150878915
9454,261635264002008,0,1,109738.469970703,1326.74487355806
9455,261635273002007,0,0,295801.947753906,2574.50283371325
9456,261639850001008,0,0,38407.9875488281,1662.20386222959
9457,261635255002006,1,2,363711.755371094,2879.17610957376
9458,261635249001004,0,3,584768.606689453,5197.98341488021
9459,261635219003005,0,0,179410.300537109,1723.19474902499
9460,261635188001047,0,0,79461.2727050781,1127.62398820976
9461,261635159001006,0,0,118767.551757813,1377.1360771801
9462,261635142002006,2,1,238149.771972656,2264.63730858997
9463,261635142005005,0,1,302905.474609375,2618.18339275007
9464,261635142004002,3,3,295201.603027344,2567.62943121265
9465,261635159003014,0,0,117863.115722656,1376.04838964298
9466,261635159003016,0,1,166792.724365234,1775.90883083327
9467,261635160004008,5,2,92552.4916992188,1207.6550067118
9468,261635163001001,0,3,337318.846923828,2888.81280663708
9469,261635160002001,1,2,174926.635498047,1766.73388656976
9470,261635389003001,0,0,22919.3129882813,737.674355785625
9471,261635074002013,1,0,128075.654785156,3692.45517724206
9472,261635067001044,0,0,19705.2568359375,684.433004604451
9473,261635067001028,0,4,189709.145996094,1853.95497218183
9474,261635342001040,0,0,42483.9509277344,1311.6710791014
9475,261635013001023,0,0,4040.0791015625,261.470753422362
9476,261635121004009,0,0,161962.24609375,1760.36560465937
9477,261635014001010,0,1,3733.97119140625,246.764075108883
9478,261635014001003,2,7,212541.928222656,1928.01728581149
9479,261635014003007,0,0,24465.3500976563,810.46432878761
9480,261635249001005,0,3,56435.708984375,953.376776704471
9481,261635249001020,0,0,78908.5227050781,1123.85568217389
9482,261635249001040,4,1,216610.690185547,2571.22553830926
9483,261635249002030,0,1,122917.069824219,1670.32871724979
9484,261635249001038,0,0,197728.393798828,1959.37213002151
9485,261635249001018,1,0,198393.045166016,1942.0471844192
9486,261635250001009,0,1,4486112.26904297,8101.26310610988
9487,261635071001003,1,5,263696.655761719,2364.0347834543
9488,261635071002009,0,0,243694.723632813,2209.30565201069
9489,261635107001009,0,0,197289.55078125,2007.79687973845
9490,261635110002026,0,0,173373.352539063,1774.7621105815
9491,261635110003022,0,1,234126.159179688,2220.17624519856
9492,261635048002006,0,1,279309.309570313,2628.23403622469
9493,261635048001006,4,7,3633415.75439453,9737.54291202448
9494,261635110004003,1,1,434444.988525391,4032.60650321743
9495,261635048001017,0,2,561595.723632813,2966.91660001461
9496,261635047002010,0,2,237716.098144531,2177.2993845376
9497,261635355001001,5,3,246547.237304688,2294.21109674033
9498,261635355001007,2,2,262974.782470703,2411.12301897226
9499,261635355001008,5,4,263615.981689453,2413.42311728188
9500,261635354002003,0,1,257745.596923828,2335.53505532078
9501,261635456001007,2,4,200914.069824219,1958.50503242552
9502,261635355002001,0,2,269898.955078125,2357.0144575572
9503,261635356001003,3,2,282684.219970703,2392.69661802673
9504,261635350002010,0,5,338547.091552734,2707.39511461205
9505,261635350001002,7,8,359445.149902344,2865.36550907738
9506,261635356001013,0,3,262322.504150391,2349.19099737494
9507,261635221002022,0,1,114302.764648438,1390.07032419194
9508,261635164002016,0,1,71780.0466308594,1759.19691398032
9509,261635017001010,1,7,433662.689453125,3278.5814805035
9510,261635018001001,4,5,240630.966308594,2070.35699727342
9511,261635463002005,1,1,52096.5795898438,1820.32758711837
9512,261635469001036,0,1,123629.636230469,4340.1818832457
9513,261635454001005,1,0,114724.657470703,4817.95098243098
9514,261635356002006,0,0,101422.321777344,2602.81681468644
9515,261635347004016,0,0,200143.83203125,2013.67972369696
9516,261635014001017,0,3,212579.467773438,1927.77824225178
9517,261635014003009,1,6,226269.783691406,2005.80573417452
9518,261635014003015,0,5,242739.314453125,2076.65539210872
9519,261635014003014,1,2,230603.783203125,2040.02628597019
9520,261635110001015,0,0,113470.621826172,1354.90571231928
9521,261635154002004,0,3,123134.809814453,1437.0778168452
9522,261635164001005,0,2,109103.56640625,1336.27947530096
9523,261635171001001,0,2,102501.300048828,2024.01822905704
9524,261635123001007,1,1,231716.475585938,2265.24589748989
9525,261635017001002,3,9,276380.827636719,2305.5248284373
9526,261635081001027,2,2,101194.794433594,2040.13420018562
9527,261635003001009,0,0,215569.858886719,1969.84331832675
9528,261635003002011,1,2,214256.080566406,1964.16605939173
9529,261635006004010,0,1,180318.985351563,1863.46171441227
9530,261635006004007,0,1,212745.0703125,2078.19679113266
9531,261635006004012,0,0,177994.626953125,1846.944367645
9532,261635078002027,1,2,44168.2827148438,904.03457974623
9533,261635073002009,0,2,104693.012695313,1305.58530567833
9534,261635073003002,0,3,358931.171386719,2854.55498405931
9535,261635415004000,1,1,325120.673339844,2839.9824594663
9536,261635409003006,0,4,217545.6015625,1979.52938534618
9537,261635409003010,1,6,196199.354003906,1848.84014210329
9538,261635409003001,0,1,149256.34765625,1799.97960410665
9539,261635395004005,0,3,196839.80078125,1868.32811154334
9540,261635431002020,0,1,243857.504394531,2053.2340088586
9541,261635250003028,1,1,181414.040283203,2218.85665877069
9542,261635172001091,0,1,52025.4990234375,1145.9188518931
9543,261635458005002,3,2,236790.684570313,2988.68333344988
9544,261635365004018,0,0,26532.8049316406,1797.53787870871
9545,261635365003000,0,1,15601.8815917969,716.529720544641
9546,261635341002013,1,0,18441.9870605469,676.150640866635
9547,261635389003014,0,1,182155.549804688,1837.5150957731
9548,261635392003001,0,0,54673.91015625,2119.89082860622
9549,261635382002013,0,1,263294.34765625,2348.87034783439
9550,261635068004008,0,5,221312.443359375,2186.37468659259
9551,261635068001008,0,0,275149.5703125,2324.44615629431
9552,261635068002006,1,1,275444.563476563,2328.16863125307
9553,261635075001017,0,14,274667.048828125,2352.95474367846
9554,261635352001003,0,0,109859.442382813,1317.46275188527
9555,261635455002003,4,3,291800.569091797,2408.98757922456
9556,261635456002004,2,3,442963.853027344,3309.50426780712
9557,261635344002007,2,6,502576.730957031,4039.37316151953
9558,261635345002005,0,1,162972.113037109,1845.69074304448
9559,261635350003006,4,2,342744.070556641,2715.28155403976
9560,261635356002003,0,0,266479.782958984,2344.72028976982
9561,261635356002010,1,1,134857.334472656,1608.59982693492
9562,261635357002008,0,3,266878.004150391,2286.99050779657
9563,261635357001003,1,3,281004.152099609,2318.68283001549
9564,261635047002014,1,0,231532.721191406,2162.32435182765
9565,261635011005006,2,8,242228.504394531,2172.14577082836
9566,261635039003002,4,3,307110.01171875,2377.76158369488
9567,261635039001004,2,1,236646.5625,2193.36953667023
9568,261635337001019,0,0,99327.5881347656,1324.90266224479
9569,261635263003002,1,2,181005.819335938,1804.29833937145
9570,261635263003006,0,0,154137.268066406,1656.20661958558
9571,261635263003003,5,1,160832.736083984,1708.93827846809
9572,261635263003001,4,2,346609.864257813,2861.88986445992
9573,261635263003011,1,1,255685.778808594,2473.6777957478
9574,261635265001009,0,1,102838.143066406,1339.47813141429
9575,261635265001005,0,0,17837.5336914063,689.845172410336
9576,261635143003016,0,0,243379.613037109,1988.66742546878
9577,261635143003010,1,0,323107.995117188,2564.16333285553
9578,261635142001008,0,0,326357.110351563,2672.567121512
9579,261635143002003,3,0,264742.057128906,2576.26223212654
9580,261635145001002,1,3,193908.421142578,1876.1966992785
9581,261635160001016,2,1,318221.790771484,2780.58424136762
9582,261635154001004,0,0,220289.136962891,2302.9802811001
9583,261635156002003,0,2,259796.4375,2376.92495029774
9584,261635156002001,1,0,316790.808349609,2528.60886077584
9585,261635156002006,0,0,166158.086181641,1784.08070559052
9586,261635015005033,0,1,22467.142578125,706.814438721997
9587,261635015005011,2,2,117417.673828125,1403.15500914087
9588,261635015005020,1,0,190505.778320313,1896.68987260721
9589,261635015005019,0,3,218170.562011719,1979.3962480332
9590,261635014002009,0,4,219560.298339844,1950.47662750799
9591,261635014002013,1,9,207595.398925781,1949.48627077553
9592,261635018001002,1,3,215842.96484375,1997.13259923108
9593,261635068003002,0,3,205420.125976563,1864.69739704943
9594,261635067001024,0,4,184028.520019531,1881.09806590652
9595,261635067001019,0,1,192770.493652344,1904.70991127129
9596,261635074002010,0,1,238484.837402344,2279.48369015631
9597,261635160003005,1,0,292560.023681641,2376.774291229
9598,261635047001024,0,0,168290.062011719,1733.81983151082
9599,261635351002008,0,8,284774.749023438,2382.52027795664
9600,261635351002012,0,4,306353.452148438,2482.03783350957
9601,261635354001009,2,1,196008.601074219,1946.10152348049
9602,261635355002013,6,8,256178.030273438,2319.8101708019
9603,261635355002009,0,0,258521.155029297,2329.84149198155
9604,261635355003011,1,2,300683.036621094,2495.18853154276
9605,261635350002015,2,3,273035.413574219,2316.13116842428
9606,261635350001003,3,10,283235.847412109,2396.55536471227
9607,261635356001000,0,3,273120.198242188,2355.46065316656
9608,261635356001006,0,2,294362.462890625,2487.67545913342
9609,261635356001011,0,2,274132.259521484,2376.65753974021
9610,261635372001006,0,0,144171.641357422,1574.65329134093
9611,261635372002013,0,0,62720.7514648438,1018.68118141986
9612,261635347004000,1,2,305081.407470703,2552.74025535717
9613,261635347003007,0,5,324449.250976563,2509.47294435293
9614,261635262001004,0,0,170734.39453125,3325.85619631287
9615,261635261001001,1,1,250792.077636719,2221.16082768878
9616,261635261002000,0,2,345989.763427734,3033.21964348089
9617,261635260001013,2,7,4016161.80126953,9889.62584428746
9618,261635238004019,0,0,51007.3950195313,1058.86057436454
9619,261635250003019,0,1,91179.8608398438,1265.15337033661
9620,261635250003006,0,1,68664.3325195313,1059.4469337976
9621,261635250003009,1,0,465117.911865234,2794.06590189355
9622,261635352004011,1,1,53167.6389160156,907.615077496138
9623,261635352003008,5,5,338849.008300781,2928.05714388883
9624,261635351002005,0,1,212613.326904297,1946.74273972581
9625,261635352002004,1,2,301566.030761719,2435.17562396771
9626,261635352001011,0,4,228997.389648438,2053.4742514161
9627,261635352001012,1,0,243780.058105469,2155.16294535851
9628,261635456002003,0,5,437874.026611328,3301.84208813626
9629,261635345002001,0,1,866025.82421875,5215.418891282
9630,261635345002003,0,1,61006.1120605469,998.212854496992
9631,261635342001036,0,2,202646.666259766,1989.36184114995
9632,261635357001002,2,7,351728.541503906,2732.70761815429
9633,261635357001004,1,3,264578.351074219,2300.5476173845
9634,261635357001006,0,0,43677.9440917969,1009.79407765672
9635,261635356004024,1,1,278587.044189453,2380.95702253794
9636,261635356004003,0,2,35845.7346191406,909.102557008215
9637,261635347004021,2,4,319545.229003906,2756.76703475058
9638,261635357001015,1,0,18870.4265136719,974.477241691593
9639,261635353005017,1,2,162763.749755859,1695.42076235819
9640,261635353005022,2,4,233265.989990234,2176.10860443465
9641,261635353005005,0,5,2047430.97729492,6009.21828444101
9642,261635382002005,0,0,364746.44140625,2521.65941341288
9643,261635383002000,2,7,5182632.65917969,13839.0146552646
9644,261635382002023,0,0,326325.728027344,3298.81600692298
9645,261635382002016,1,0,247452.670410156,2174.72914904449
9646,261635382002025,0,0,247092.199707031,2246.41227399341
9647,261635384001012,0,2,182237.716308594,1764.58905196305
9648,261635231001044,0,1,190753.849609375,1829.60934343479
9649,261635232001000,1,2,250720.704589844,2086.46744261219
9650,261635006001019,4,1,56880.9887695313,981.660012114041
9651,261635010003002,0,1,240233.376464844,2140.8639710528
9652,261635001003005,0,3,217324.743164063,1981.02465229596
9653,261635001003004,3,6,215360.094726563,1967.05951673742
9654,261635001003007,3,2,245165.111328125,2154.58578434297
9655,261635007004005,2,8,168018.418945313,1786.51538803378
9656,261635007003008,2,8,518262.609375,3680.45615626437
9657,261635312003012,0,2,400226.6015625,3106.30551467678
9658,261635208001095,0,7,9155.02368164063,468.517438448426
9659,261635208001071,1,0,8338.64672851563,455.04327669035
9660,261635219003035,0,0,166495.941894531,3028.674815742
9661,261635208001017,0,2,34234.90625,962.576704640244
9662,261635153001002,0,1,121638.239746094,1796.14705722585
9663,261635172001008,0,2,68187.6042480469,1515.23315431482
9664,261635165001025,0,3,371201.571777344,2476.68958234483
9665,261635017001003,2,8,448405.575195313,2746.06339322358
9666,261635442001004,0,2,215904.462402344,2017.59263414599
9667,261635424003001,0,2,163338.657470703,1765.88230983
9668,261635373001012,0,0,157561.117919922,1646.06687030934
9669,261635355002000,0,0,88476.4858398438,2755.5592235059
9670,261635361001006,5,0,241973.178222656,2277.00067267088
9671,261635168001019,0,1,51122.1967773438,997.330404844326
9672,261635168002014,1,6,275307.338623047,2649.80697063079
9673,261635168002011,1,0,334027.510498047,2626.1699013041
9674,261635168002004,1,1,229283.352294922,2138.05971478879
9675,261635168002010,0,0,271344.474609375,2493.94827101788
9676,261635168001002,0,0,270420.350097656,2492.51791765453
9677,261635168002007,0,1,180042.447021484,2013.47645255024
9678,261635168001009,0,3,260996.794677734,2474.44953598168
9679,261635168001025,0,1,253485.798095703,2370.37731635105
9680,261635047001015,1,0,246925.311035156,2334.08956435389
9681,261635047001028,1,0,174909.1328125,1765.49131416992
9682,261635159001024,0,1,218568.013427734,2058.06858287621
9683,261635159001030,0,0,196562.227294922,1863.27223483916
9684,261635159001035,0,1,197141.401855469,1904.67590443636
9685,261635165001023,5,17,485728.820556641,2884.47196611178
9686,261635165001011,0,1,140976.865478516,1627.55334287485
9687,261635141002006,1,0,272424.359375,2309.80649988726
9688,261635219002002,0,9,2160370.27563477,5776.12649774343
9689,261635326003001,0,2,53074.8063964844,1970.21784864163
9690,261635319001005,0,2,174155.810546875,1950.59292955423
9691,261635317002031,0,0,26965.8779296875,971.275591657535
9692,261635312001006,0,1,282268.124755859,2322.14198290862
9693,261635302003005,1,2,298063.218261719,2401.32265588026
9694,261635073002005,0,0,14888.1528320313,493.144598257814
9695,261635075003006,0,1,93758.853515625,2107.01371534311
9696,261635075003009,0,3,170042.178710938,1773.30958813265
9697,261635141004019,0,1,317667.916992188,2490.53360685978
9698,261635770001005,0,1,30230.935546875,932.590910586971
9699,261635770001002,0,0,28284.4272460938,809.894393319763
9700,261635468003009,1,7,287615.689208984,2413.27586454525
9701,261635461005005,3,1,212799.173095703,1954.60628670555
9702,261635461005009,1,1,224720.753173828,1999.51604905043
9703,261635466003009,0,4,210834.905517578,1949.32146134918
9704,261635461004004,1,2,216077.313476563,1965.34170029829
9705,261635461004000,0,0,216543.318847656,1983.70801786831
9706,261635461001004,1,1,212477.233642578,1953.28883070949
9707,261635461001000,2,6,216743.567626953,1989.64650429245
9708,261635461005010,0,4,210612.860351563,1957.29896587381
9709,261635461004011,6,2,218261.915039063,1989.587201812
9710,261635461002002,2,2,403672.427246094,3205.63431461497
9711,261635467004000,2,1,218995.368652344,1986.40418004083
9712,261635467003005,0,2,213932.795410156,1963.58189608152
9713,261635467003006,1,2,210884.849853516,1940.64454040029
9714,261635467003004,0,4,217387,1989.11122149913
9715,261635467003003,0,1,222516.053222656,2007.08147895921
9716,261635467005000,0,3,214115.782470703,1974.31457300467
9717,261635468003015,2,3,298375.751220703,2440.19415854391
9718,261635467003008,2,6,211541.546386719,1943.22553495878
9719,261635460005001,0,3,220735.982910156,1999.36264134885
9720,261635460005006,1,1,213184.000732422,1953.48235502979
9721,261635459004001,0,6,421009.141845703,3234.31282796923
9722,261635459004005,3,2,444391.503417969,3329.36129004554
9723,261635458003003,0,4,446726.959472656,3342.6589827853
9724,261635459003004,1,18,436346.868408203,3325.82331782443
9725,261635428002008,1,5,290168.817626953,2416.82280071943
9726,261635378002002,1,2,396465.591064453,3203.3413205536
9727,261635371001011,2,5,861463.712402344,4331.39145257134
9728,261635371003007,2,4,233611.897460938,2183.15924418614
9729,261635370001014,0,2,211311.960449219,1968.64320079967
9730,261635033001018,1,9,241871.133789063,2115.31514918001
9731,261635035005000,1,6,217771.423339844,1979.99347430834
9732,261635159001008,1,0,87413.1708984375,1269.07318537566
9733,261635142002001,1,1,201505.407226563,1930.84755834465
9734,261635142001004,1,0,291786.327636719,2560.31193940676
9735,261635159003012,3,1,112897.511962891,1350.7000568497
9736,261635159003021,1,0,94862.3625488281,1246.28251409177
9737,261635160004007,2,1,257116.910400391,2297.84065090403
9738,261635162002000,1,1,345502.507568359,2609.35431036083
9739,261635418002005,0,1,218932.458496094,5047.88526764557
9740,261635188002040,0,1,135643.113037109,1660.40264545365
9741,261635189001089,0,1,116117.317871094,1409.80826167629
9742,261635173002011,0,0,187173.805419922,3250.57785504036
9743,261635063003019,1,0,228705.830566406,2070.38043135983
9744,261635110003000,0,1,232138.4375,2216.0759427197
9745,261635113001010,3,4,139161.972167969,1574.0563020928
9746,261635113002021,0,5,112466.91015625,1380.93859408486
9747,261635113002019,1,0,161723.812011719,1660.21789972432
9748,261635106001003,2,0,114052.134765625,1502.30967924004
9749,261635106001026,1,7,1495635.58642578,5961.56687028454
9750,261635110002005,0,0,566031.951660156,3918.1633790585
9751,261635121002001,0,0,167231.758300781,3836.83617235158
9752,261635121003004,1,1,219772.955078125,2046.71302758019
9753,261635002003007,1,3,289787.28125,2369.65068157094
9754,261635003002012,1,0,353813.326171875,2525.14393461426
9755,261635003002014,3,1,264149.224121094,2322.43176938953
9756,261635003002009,6,8,205296.895507813,1929.33598232949
9757,261635012001021,1,3,219084.129882813,1996.80990122656
9758,261635012001012,2,4,206629.732421875,1954.09871512025
9759,261635012001016,0,0,53515.22265625,1016.87431507835
9760,261635357001008,1,0,59854.2783203125,1691.00703057719
9761,261635356004008,0,1,11627.6647949219,612.06365525422
9762,261635356004016,0,0,24194.6259765625,761.690914320539
9763,261635341003022,1,6,109792.036621094,1422.01952361912
9764,261635335001009,0,1,37688.2253417969,868.982201486848
9765,261635346002003,1,1,179887.595458984,2154.55742101427
9766,261635260001005,2,2,455594.285644531,6019.67081937209
9767,261635245002010,0,1,215429.067382813,2070.50961060811
9768,261635185001004,0,0,31908.8051757813,749.846100632086
9769,261635364004003,1,0,266333.457519531,2301.20718143813
9770,261635364003010,0,3,260228.014648438,2374.96632853731
9771,261635364004010,1,1,318371.164550781,2621.91517454767
9772,261635303002003,2,1,232180.111816406,2143.95137593105
9773,261635364004001,0,0,250878.024902344,2264.86194579804
9774,261635303002001,0,2,243897.602050781,2176.77872347644
9775,261635302005008,0,1,115260.138671875,2377.70222545028
9776,261635302002002,0,5,283244.376953125,2391.08773130269
9777,261635343002005,0,2,279138.615722656,2360.68565722484
9778,261635343001008,1,2,267067.380126953,2337.95749660872
9779,261635248005009,1,1,214624.489013672,2051.40646772965
9780,261635248005002,0,1,236651.23828125,2201.96312518911
9781,261635248005006,0,3,197413.130371094,2013.726887711
9782,261635248005016,0,0,327428.5625,3088.96399480315
9783,261635223002029,0,0,163129.47265625,1687.39413878981
9784,261635223001023,1,0,184810.142578125,1738.83083703156
9785,261635224001020,0,1,8463.48779296875,752.539590045886
9786,261635224002019,1,0,4911.73706054688,295.87031276977
9787,261635219003037,0,0,189211.658691406,1764.64372754549
9788,261635220001069,0,3,237447.529541016,1988.95437418624
9789,261635219003033,0,1,55759.171875,1156.25071105499
9790,261635219003025,0,4,548510.925292969,2939.11175242499
9791,261635220001034,0,0,265402.350585938,2148.36475491501
9792,261635220001066,0,2,208066.856445313,1890.62978639434
9793,261635220001038,0,0,203619.779052734,1875.93024347055
9794,261635219003054,0,0,122792.479492188,1630.19200643167
9795,261635220001009,0,0,36135.8757324219,861.097814953936
9796,261635220001064,0,0,175161.919433594,1780.21612427836
9797,261635326001003,2,6,326669.125732422,2514.88076598719
9798,261635339003049,0,1,23017.9360351563,895.766463018178
9799,261635339003033,1,0,164426.064941406,1628.99422527022
9800,261635339003035,0,7,348205.020019531,2407.78861804576
9801,261635339003052,1,1,146027.297119141,1757.49227697194
9802,261635202002001,0,1,260092.662597656,2220.30214458822
9803,261635202002022,0,0,7112.01635742188,353.048655956166
9804,261635219003024,0,2,228061.025146484,1922.99504787146
9805,261635219003022,1,5,154063.890380859,1578.37478768019
9806,261635406002004,0,5,294955.756835938,2546.22468556328
9807,261635406004001,5,5,268558.197265625,2244.16612197446
9808,261635395003002,0,4,188120.448730469,1844.81078430872
9809,261635395002014,0,2,25852.76953125,841.357687896336
9810,261635392002011,0,0,297605.196777344,2476.51947218273
9811,261635142001000,0,1,317351.874023438,2620.34720084928
9812,261635145002000,1,1,257352.305664063,2331.64750647272
9813,261635143003029,0,5,132566.906494141,1473.38757082875
9814,261635143002010,1,4,755954.310546875,5585.70245430812
9815,261635143002007,2,10,637724.896728516,4885.65460167117
9816,261635143001018,2,1,280672.192871094,2537.94111595829
9817,261635143002009,1,3,544011.463134766,4285.51732928173
9818,261635143003022,3,1,339802.615478516,2616.96481795442
9819,261635141004002,0,2,324840.106689453,2529.53353095388
9820,261635322001006,0,0,177955.952148438,1687.51135939151
9821,261635467002012,0,4,208312.190673828,1933.89637512787
9822,261635055002020,2,0,402851.215820313,3510.50904677421
9823,261635055002027,1,9,373220.4765625,4015.5304602244
9824,261635052003003,2,1,216881.838378906,1976.57652702851
9825,261635052003007,0,1,301534.412109375,2620.63899990102
9826,261635052002003,2,5,289848.65234375,2577.48233123116
9827,261635054001013,3,1,283625.439453125,2523.44253409229
9828,261635054004010,1,1,282035.802246094,2525.98799564098
9829,261635055002005,0,0,96556.6811523438,1257.98476196289
9830,261635055001022,1,1,74800.9794921875,1165.21188284428
9831,261635055001050,1,0,171982.078125,1740.13975604845
9832,261635055001024,0,0,68199.779296875,1039.19644243493
9833,261635007004007,0,2,81072.109375,1515.45163027249
9834,261635392002012,1,6,300352.675292969,2483.80543215095
9835,261635392001008,0,3,233455.896972656,2183.43387869686
9836,261635393003021,2,1,183443.345703125,1865.5559798804
9837,261635394003004,2,3,211398.643066406,1954.99422242083
9838,261635393003028,0,0,48041.1884765625,1444.63793951467
9839,261635396002027,2,5,210492.026367188,1961.12240570433
9840,261635395002003,1,1,233721.409667969,2023.90175835888
9841,261635324001001,1,2,298000.057617188,2474.76337474962
9842,261635339002002,0,0,77068.5625,1873.77911184759
9843,261635326002001,1,0,75258.5732421875,1586.40449472981
9844,261635114005008,1,3,358324.803222656,2597.17543781095
9845,261635114005006,0,1,341861.450927734,2556.80837150191
9846,261635114005017,0,3,302849.847412109,2473.66083773957
9847,261635114005015,1,3,272987.627929688,2407.74927591603
9848,261635119002007,4,3,203602.598632813,1971.19160064561
9849,261635114001041,1,0,175053.209228516,1845.56576221183
9850,261635003002002,0,5,215481.0859375,1970.13418382745
9851,261635133001001,0,4,172430.36328125,3681.99822579108
9852,261635232001018,1,1,270551.479980469,2193.09808742169
9853,261635387003008,0,0,189941.918457031,1894.58185395985
9854,261635386006007,3,1,189561.6953125,1888.75441720366
9855,261635075003004,0,0,131369.139648438,3461.42176021352
9856,261635075003018,0,1,146338.518554688,2162.39402500773
9857,261635075003016,1,3,246188.189941406,2363.91198419964
9858,261635075003015,3,1,223480.858398438,2321.92140149297
9859,261635075001004,1,2,188631.430664063,1950.8792647337
9860,261635075001006,1,1,201475.55078125,2041.47777917386
9861,261635075002007,1,1,286400.866210938,2428.060050637
9862,261635075002001,0,2,294215.711914063,2440.73866662869
9863,261635075001010,5,11,249000.553710938,2173.71008237482
9864,261635068002000,2,13,249805.3984375,2173.51200394151
9865,261635068002011,0,0,29216.3569335938,945.964475899047
9866,261635010002007,0,7,224379.359863281,2086.41441022855
9867,261635012001001,1,6,255619.389160156,2311.30164855544
9868,261635010002013,1,6,211315.377929688,2049.01689560777
9869,261635010002001,1,1,263019.599609375,2259.13604485467
9870,261635013002005,1,0,233778.501953125,2031.61390217958
9871,261635013002010,0,1,209296.463867188,1977.88091637756
9872,261635020002002,0,1,199095.142578125,1947.98998039717
9873,261635020001004,3,1,295197.096679688,2592.25700522565
9874,261635221002018,0,0,180261.240478516,1856.93400831606
9875,261635221002033,0,0,184131.760742188,1748.12255916194
