X,Y,OBJECTID,PARCEL_ID,addcombo,PROP_CITY_NM,PROP_STATE,PROP_ZIP_CD,FINAL_BID_AMT
13512638.895013123750687,333726.568897634744644,7273,21075897.,4852 WOODHALL,DETROIT,MI,48224,
13513631.338582679629326,332083.369422569870949,7274,21076361.,4235 NEFF,DETROIT,MI,48224,
13513633.508858263492584,332524.111220479011536,7275,21076154.003L,4314 NEFF,DETROIT,MI,48224,
13506632.480971127748489,338300.093832015991211,7276,21067360.039L,10701 SOMERSET,DETROIT,MI,48224,
13464132.845144361257553,317706.372375324368477,7277,10001523.,2723 VICKSBURG,DETROIT,MI,48206,
13463465.331364825367928,318856.473097115755081,7278,10001894.,2736 PINGREE,DETROIT,MI,48206,
13457804.943569555878639,327500.042979001998901,7279,12004582.,3216 CLEMENTS,DETROIT,MI,48238,
13508596.809711292386055,334792.928149610757828,7280,21072184.,5768 WHITTIER,DETROIT,MI,48224,27000
13457916.342191606760025,327356.703740164637566,7281,12004540.,3209 CLEMENTS,DETROIT,MI,48238,
13458271.224409446120262,328232.621062994003296,7282,12004697.,2931 PASADENA,DETROIT,MI,48238,
13456524.837270334362984,328802.0748031437397,7283,12005197.,3323 DORIS,DETROIT,MI,48238,
13508505.612860888242722,332645.491141736507416,7284,21071171.,5098 THREE MILE DR,DETROIT,MI,48224,
13508454.593503937125206,332348.24015748500824,7285,21071273.,5051 THREE MILE DR,DETROIT,MI,48224,
13508841.47244094312191,335878.46259842813015,7286,21073243.,6014 YORKSHIRE,DETROIT,MI,,
13457444.089566931128502,327111.707349076867104,7287,12004555.,3315 CLEMENTS,DETROIT,MI,48238,
13508290.44422572851181,335773.451443567872047,7288,21072932.,6045 KENSINGTON,DETROIT,MI,,13300
13457454.530511811375618,329130.833661422133446,7289,12005109.,2996 KENDALL,DETROIT,MI,48238,
13514553.72736220061779,337509.656496062874794,7290,21009398.,5600 GATESHEAD,DETROIT,MI,48236,34100
13513563.321850389242172,336515.238845139741898,7291,21078404.,5561 RADNOR,DETROIT,MI,48224,
13512028.849081367254257,337674.056430444121361,7292,21077682.,6111 MARSEILLES,DETROIT,MI,48224,6400
13512867.59251968562603,339198.74507874250412,7293,21003428-9,18968 CHESTER,DETROIT,MI,48236,16600
13459760.14337269961834,326084.385170608758926,7294,10003809.,2726 FULLERTON,DETROIT,MI,48238,
13511099.779527559876442,339967.523950129747391,7295,21068670.,9754 CAMLEY,DETROIT,MI,48224,
13460515.089566931128502,325888.696522310376167,7296,10007609.,2605 STURTEVANT,DETROIT,MI,48206,
13505390.371719166636467,340103.468832015991211,7297,21063713.011,11627 WAYBURN,DETROIT,MI,48224,
13513813.684055119752884,339176.908464565873146,7298,21079050.,21605 MOROSS,DETROIT,MI,48236,20500
13513722.796259835362434,335370.497703418135643,7299,21077795.,5106 LODEWYCK,DETROIT,MI,48224,
13513847.152230978012085,339158.146325454115868,7300,21079048-9,21609 MOROSS,DETROIT,MI,48236,20500
13506607.72736220061779,338879.070209980010986,7301,21066730.,10903 NOTTINGHAM,DETROIT,MI,48224,
13462747.00984251499176,318618.519028872251511,7302,12002160.,3019 BLAINE,DETROIT,MI,48206,
13506784.951115489006042,337503.403871387243271,7303,21067836.,10410 BALFOUR,DETROIT,MI,48224,
13465705.344160109758377,308474.853346452116966,7304,14008567.,4300 MCKINLEY,DETROIT,MI,48208,
13513023.031167984008789,338976.569553807377815,7305,21003385.,18918 MOON,DETROIT,MI,48236,32500
13514123.171916,335804.179790019989014,7306,21078255.,5212 RADNOR,DETROIT,MI,48224,
13513859.996719166636467,335102.125328078866005,7307,21077789.,5044 LODEWYCK,DETROIT,MI,48224,
13507092.316272959113121,342147.074475064873695,7308,21058684.,12114 ROSSITER,DETROIT,MI,48236,
13506697.744094491004944,341833.125328078866005,7309,21058698.009,12025 ROSSITER,DETROIT,MI,48236,
13505894.510170608758926,341039.502296581864357,7310,21063705.,11851 WAYBURN,DETROIT,MI,48224,
13505631.989173233509064,340149.297244101762772,7311,21063643.004,11656 WAYBURN,DETROIT,MI,48224,
13459943.528215229511261,325977.980314955115318,7312,10003801.,2703 FULLERTON,DETROIT,MI,48238,
13506573.762467190623283,340549.333005249500275,7313,21064864.,11630 LAKEPOINTE,DETROIT,MI,48224,
13506065.804790019989014,343347.361220479011536,7314,21079357-9,18843 MOROSS,DETROIT,MI,48236,
13506386.465551182627678,341951.763779520988464,7315,21063686.010,12117 WAYBURN,DETROIT,MI,48224,
13457866.806430444121361,326846.611548557877541,7316,12004415.,3266 WAVERLY,DETROIT,MI,48238,
13506120.727034121751785,342137.834645673632622,7317,21058462.009,12325 LANSDOWNE,DETROIT,MI,48236,
13458434.791338577866554,324816.596784770488739,7318,12003929.,3351 STURTEVANT,DETROIT,MI,48206,
13459319.369750648736954,327041.540026247501373,7319,10004105.,2717 TYLER,DETROIT,MI,48238,
13506140.579068243503571,342174.815616801381111,7320,21058462.008,12333 LANSDOWNE,DETROIT,MI,48236,
13505908.190944880247116,342064.989501312375069,7321,21058237.004,12392 WHITEHILL,DETROIT,MI,48224,
13459672.602690294384956,326401.364829391241074,7322,10003900.,2710 LESLIE,DETROIT,MI,48238,
13459658.942257210612297,327372.037073493003845,7323,10004133.,2626 TYLER,DETROIT,MI,48238,
13505707.007874011993408,341367.065616801381111,7324,21058476.,12091 LANSDOWNE,DETROIT,MI,48224,
13458527.86089238524437,324865.371391072869301,7325,12003926.,3329 STURTEVANT,DETROIT,MI,48206,
13458806.572506561875343,325011.861220479011536,7326,12003917.,3267 STURTEVANT ST,DETROIT,MI,48206,
13459124.981955379247665,326941.898950129747391,7327,10004112.,13130 LAWTON,DETROIT,MI,48238,
13458823.089566931128502,325596.596128612756729,7328,12004040.,3208 FULLERTON,DETROIT,MI,48238,
13506028.220472440123558,342286.605643048882484,7329,21058237.010,12444 WHITEHILL,DETROIT,MI,48224,
13510914.579068243503571,338698.869422569870949,7330,21077423-7,8867 UNIVERSITY PL,DETROIT,MI,48224,
13510597.478346452116966,340184.309383198618889,7331,21068643.,9705 SANILAC,DETROIT,MI,48236,6100
13509788.167979,338774.648622050881386,7332,21068667.002,9315 SANILAC,DETROIT,MI,48224,
13509532.730643048882484,341043.486876636743546,7333,21068421.,11051 PEERLESS,DETROIT,MI,48224,
13507574.241469815373421,341371.720144361257553,7334,21066009.009,11727 BEACONSFIELD,DETROIT,MI,48236,
13505239.476049870252609,339821.410761147737503,7335,21063714.004,11545 WAYBURN,DETROIT,MI,48224,
13504629.440288707613945,339679.341207355260849,7336,21058185.,11760 WHITEHILL,DETROIT,MI,48224,
13505463.109908133745193,339839.632545933127403,7337,21063641.,11566 WAYBURN,DETROIT,MI,48224,
13505465.151246726512909,340240.444553807377815,7338,21063713.007,11661 WAYBURN,DETROIT,MI,48224,
13505500.86023622751236,339909.695866137742996,7339,21063642.001,11600 WAYBURN,DETROIT,MI,48224,
13504660.211942255496979,340789.008202105760574,7340,21058040.,12077 LAING,DETROIT,MI,48224,
13505392.669291332364082,339710.532808393239975,7341,21063637.,11536 WAYBURN,DETROIT,MI,48224,
13507828.035761147737503,337842.429790019989014,7342,21074760.,10201 BOLEYN,DETROIT,MI,48224,
13458410.808398947119713,321988.806430444121361,7343,14003768.,4051 HUMPHREY,DETROIT,MI,48204,
13458152.213910758495331,320104.921916007995605,7344,14007771.,9731 N MARTINDALE ST,DETROIT,MI,48204,
13462676.336614176630974,315619.320866137742996,7345,14002466.,3735 HOGARTH,DETROIT,MI,48204,
13463059.649606302380562,318642.110564306378365,7346,12002136.,2956 PINGREE,DETROIT,MI,48206,
13463058.168307080864906,318970.801837265491486,7347,12002227.,2926 BLAINE,DETROIT,MI,48206,
13462500.863845139741898,317170.979658797383308,7348,12001818.,3327 VIRGINIA PARK,DETROIT,MI,48206,
13461100.299212604761124,322142.039370074868202,7349,12002975.,2989 GLYNN CT,DETROIT,MI,48206,
13463770.996719166636467,309858.630249351263046,7350,14008170.,1481 W GRAND BLVD,DETROIT,MI,48208,
13461110.072834640741348,318410.396325454115868,7351,14003163.,3757 GLADSTONE ST,DETROIT,MI,48204,
13463376.780839890241623,309915.637139111757278,7352,14010529.,4983 BANGOR,DETROIT,MI,48210,
13462187.271981626749039,319926.296916007995605,7353,12002589.,2995 CLAIRMOUNT,DETROIT,MI,48206,
13503048.101049870252609,340064.270013123750687,7354,21056880.,12758 KELLY RD,DETROIT,MI,48224,
13505688.275262460112572,340251.970144361257553,7355,21063644.002L,11682 WAYBURN,DETROIT,MI,48224,
13505594.417979,340080.943569555878639,7356,21063643.002,11640 WAYBURN,DETROIT,MI,48224,
13505181.927821516990662,339716.177493438124657,7357,21063715.002,11519 WAYBURN,DETROIT,MI,48224,
13508051.730971127748489,339132.246391072869301,7358,21068126.,10844 MCKINNEY,DETROIT,MI,48224,
13503143.877624675631523,339577.191601052880287,7359,21057446.,11950 PAYTON,DETROIT,MI,48224,
13462979.117125988006592,317421.737204730510712,7360,12001801.,3219 VIRGINIA PARK,DETROIT,MI,48206,
13460336.698162734508514,318796.383530184626579,7361,14003279.,4022 TAYLOR,DETROIT,MI,48204,
13505802.456036746501923,340189.810695543885231,7362,21058724.001,11581 ROSSITER,DETROIT,MI,48224,
13505828.668307080864906,340238.08759842813015,7363,21058723.002L,11591 ROSSITER,DETROIT,MI,48224,
13505820.72736220061779,340494.091207355260849,7364,21063646.004L,11734 WAYBURN,DETROIT,MI,48224,
13468931.728018373250961,305994.95767717063427,7365,12006848.,2824 WILLIAMS,DETROIT,MI,48216,4200
13470844.74015748500824,306941.914041996002197,7366,10006459.,2927 16TH ST,DETROIT,MI,48216,7500
13460513.649934381246567,324992.727034121751785,7367,10003424.,2692 MONTEREY,DETROIT,MI,48203,
13460938.549868762493134,315031.822178483009338,7368,14002053.,4377 PACIFIC,DETROIT,MI,48204,
13462607.319553807377815,315242.201443567872047,7369,14002447.,3785 NORTHWESTERN,DETROIT,MI,48206,
13461318.560367450118065,314866.822506561875343,7370,14001929.,4323 ALLENDALE,DETROIT,MI,48204,
13461348.098097115755081,314116.815288707613945,7371,14001693.,4393 LARCHMONT,DETROIT,MI,48204,
13461619.11023622751236,314477.930446192622185,7372,14001769.,4312 LARCHMONT,DETROIT,MI,48204,
13460796.877624675631523,324521.416338577866554,7373,10003322.,2689 ELMHURST,DETROIT,MI,48206,
13466589.031496062874794,309499.15255905687809,7374,12008128-9,4458 23RD ST,DETROIT,MI,48208,
13460820.876640424132347,315182.778543308377266,7375,14002118.,4382 PACIFIC,DETROIT,MI,48204,
13463373.950787395238876,318303.683727040886879,7376,12001963.,2935 W PHILADELPHIA,DETROIT,MI,48206,
13462952.572834640741348,317407.801509186625481,7377,12001802.,3225 VIRGINIA PARK,DETROIT,MI,48206,
13463112.026574805378914,318810.665682420134544,7378,12002150.,2935 BLAINE,DETROIT,MI,48206,
13463111.228346452116966,318998.741469815373421,7379,12002229.,2916 BLAINE,DETROIT,MI,48206,
13462958.213582679629326,317263.303149610757828,7380,12001749.,3238 VICKSBURG,DETROIT,MI,48206,
13462959.624015748500824,317647.207349076867104,7381,12001844.002L,3200 VIRGINIA PARK,DETROIT,MI,48206,
13464400.87992125749588,316371.368438318371773,7382,12001347.,2930 NORTHWESTERN,DETROIT,MI,48206,
13462581.855643048882484,319510.217847764492035,7383,12002412.,2965 HAZELWOOD,DETROIT,MI,48206,
13462772.586286082863808,317165.12992125749588,7384,12001742.,3274 VICKSBURG,DETROIT,MI,48206,
13463343.265091866254807,315479.449475064873695,7385,12001210.,3335 LOTHROP,DETROIT,MI,48206,
13457568.806102365255356,323842.320866137742996,7386,14004486.,4030 RICHTON,DETROIT,MI,48204,
13464466.999015748500824,315862.139435693621635,7387,12001174.,2963 LOTHROP,DETROIT,MI,48206,
13462881.293635174632072,319988.543963253498077,7388,10002306.,2735 TAYLOR,DETROIT,MI,48206,
13463520.696850389242172,319211.627296581864357,7389,10001994.,2694 BLAINE,DETROIT,MI,48206,
13462419.109251961112022,318127.774934381246567,7390,12002084.,3253 PINGREE,DETROIT,MI,48206,
13463193.816929131746292,320323.225721791386604,7391,10002324.,2650 TAYLOR,DETROIT,MI,48206,
13463539.104002624750137,318713.198162734508514,7392,10001887.,2737 PINGREE,DETROIT,MI,48206,
13463090.586942255496979,317008.186351701617241,7393,12001657.,3238 MONTGOMERY,DETROIT,MI,48206,
13462810.038385823369026,317544.784120738506317,7394,12001838.,3238 VIRGINIA PARK,DETROIT,MI,48206,
13464276.169291332364082,315964.05577427148819,7395,12001249.,2984 LOTHROP,DETROIT,MI,48206,
13462483.02329395711422,317700.971456691622734,7396,12001921.,3272 W EUCLID ST,DETROIT,MI,48206,
13463626.844488188624382,319267.603674545884132,7397,10001998.,2670 BLAINE,DETROIT,MI,48206,
13464571.942585304379463,317467.847769021987915,7398,10001468.,2666 COLUMBUS,DETROIT,MI,48206,
13463031.664698168635368,318956.804461941123009,7399,12002226.,2934 BLAINE,DETROIT,MI,48206,
13468561.991797894239426,310241.607611551880836,7400,10007833-4,4437 18TH ST,DETROIT,MI,48208,
13460159.949475064873695,323664.348097115755081,7401,12003472.,3014 WEBB,DETROIT,MI,48206,
13461702.998031497001648,323507.101049870252609,7402,10003126.,2627 LAWRENCE,DETROIT,MI,48206,
13460895.711614176630974,324415.335301831364632,7403,10003261.,2684 TUXEDO,DETROIT,MI,48206,
13466360.223753273487091,314719.566601052880287,7404,10000779.,2746 HOOKER,DETROIT,MI,48208,
13466422.985564306378365,313616.616469815373421,7405,10008692-3,5709 MISSOURI,DETROIT,MI,48208,
13461217.425524935126305,322365.592191606760025,7406,12003044.,2946 GLYNN CT,DETROIT,MI,48206,
13460671.77263779938221,323716.479330703616142,7407,12003409.,2919 WEBB,DETROIT,MI,48206,6400
13464289.581364825367928,313526.33825458586216,7408,12009929.,3432 EASTERN PL,DETROIT,MI,48208,
13466498.173228353261948,309673.041994750499725,7409,12000565.,3353 BRECKENRIDGE,DETROIT,MI,48208,
13466525.546587929129601,309685.15255905687809,7410,12000564.,3347 BRECKENRIDGE,DETROIT,MI,48208,
13460490.034448817372322,321691.203412070870399,7411,12002934.,3274 W BOSTON BLVD,DETROIT,MI,48206,
13458736.528543308377266,320295.13484251499176,7412,14007184.,9712 OTSEGO ST,DETROIT,MI,48204,
13467116.212270334362984,306934.011811017990112,7413,12009238.,3526 25TH ST,DETROIT,MI,48208,
13459569.68503937125206,318509.105314955115318,7414,14007131.,8982 OTSEGO,DETROIT,MI,48204,
13460885.989173233509064,316996.099409446120262,7415,14002916.,4095 W PHILADELPHIA,DETROIT,MI,48204,
13456767.493766397237778,321861.215223103761673,7416,14012229.,11679 BROADSTREET,DETROIT,MI,48204,
13459462.475065618753433,320754.170275583863258,7417,14006512.,9774 HOLMUR ST,DETROIT,MI,48204,
13460790.086614176630974,322663.103018373250961,7418,12003153.,2997 COLLINGWOOD,DETROIT,MI,48206,
13462295.758858263492584,313181.883202105760574,7419,14009834.,6533 SCOTTEN,DETROIT,MI,48210,
13461324.703412070870399,319338.633202105760574,7420,12002537.,3336 TAYLOR ST,DETROIT,MI,48206,
13461328.648622050881386,319178.739829391241074,7421,12002534.,3351 TAYLOR,DETROIT,MI,48206,
13459177.11089238524437,324458.015419945120811,7422,12003751.,3253 RICHTON,DETROIT,MI,48206,
13461125.348097115755081,319358.48228345811367,7423,12010450.,9032 DEXTER,DETROIT,MI,48206,
13461141.565288707613945,319327.473097115755081,7424,12010449.,9028 DEXTER,DETROIT,MI,48206,
13458976.60728345811367,323485.202755898237228,7425,12010509.,11826 DEXTER,DETROIT,MI,48206,
13460506.513451442122459,324214.250656172633171,7426,12003577.,2900 TUXEDO,DETROIT,MI,48206,
13460748.5390419960022,323592.488188982009888,7427,12003404.,2918 BURLINGAME,DETROIT,MI,48206,
13460740.635498687624931,324334.453083992004395,7428,10003256.,2716 TUXEDO,DETROIT,MI,48206,
13458651.042979,324106.473097115755081,7429,12010518.,12152 DEXTER,DETROIT,MI,48206,
13459424.061351701617241,322906.9498031437397,7430,12003362.,3350 BURLINGAME,DETROIT,MI,48206,
13458957.600721791386604,323521.755905508995056,7431,12010510-12,11830 DEXTER,DETROIT,MI,48206,
13460716.050524935126305,321942.309055119752884,7432,12002985.,3211 GLYNN CT,DETROIT,MI,48206,
13461859.858595803380013,318665.354330703616142,7433,12002286.,3298 CARTER,DETROIT,MI,48206,
13458929.420275583863258,323576.06003937125206,7434,12010513.,11840 DEXTER,DETROIT,MI,48206,
13460312.533792644739151,321732.223753273487091,7435,12002998.,3303 GLYNN CT,DETROIT,MI,48206,
13459384.689304456114769,323423.013779520988464,7436,12003524.,3311 TUXEDO,DETROIT,MI,48206,
13460099.585629925131798,321784.704724416136742,7437,12003010.,3336 GLYNN CT,DETROIT,MI,48206,
13459081.944553807377815,323284.465879261493683,7438,12010505.,11732 DEXTER,DETROIT,MI,48206,
13456876.896653547883034,323101.343503937125206,7439,14007205.,12145 OTSEGO,DETROIT,MI,48204,
13458013.590879261493683,323016.687664046883583,7440,14004101.,4027 ELMHURST,DETROIT,MI,48204,
13459502.343175858259201,323851.343832015991211,7441,12003603-4,3253 ELMHURST,DETROIT,MI,48206,
13459538.593503937125206,322759.797572180628777,7442,12003358.,3345 BURLINGAME,DETROIT,MI,48206,
13456680.31922572851181,323203.10662730038166,7443,14007682.,12132 N MARTINDALE ST,DETROIT,MI,48204,
13461006.020669296383858,315281.987204730510712,7444,14002124.,4340 PACIFIC,DETROIT,MI,48204,
13463809.041010499000549,311910.470144361257553,7445,14001336.,3804 HUDSON,DETROIT,MI,48208,8800
13460085.22670604288578,324390.382217854261398,7446,12003655.,2960 ELMHURST,DETROIT,MI,48206,
13460384.220144361257553,324150.181430444121361,7447,12003573.,2930 TUXEDO,DETROIT,MI,48206,
13456846.76476377248764,323160.523950129747391,7448,14007203.,12159 OTSEGO,DETROIT,MI,48204,
13458248.594816267490387,322689.812007874250412,7449,14003966.,4014 WEBB,DETROIT,MI,48204,
13458646.784120738506317,319164.076771646738052,7450,14007797.,9319 N MARTINDALE ST,DETROIT,MI,48204,
13458594.048884510993958,321505.356299206614494,7451,14006747.,10053 QUINCY ST,DETROIT,MI,48204,
13457420.590551182627678,322390.640419945120811,7452,14004032.,4283 TUXEDO,DETROIT,MI,48204,
13457404.538713917136192,322864.775590553879738,7453,14004193.,4240 ELMHURST ST,DETROIT,MI,48204,
13458059.943569555878639,322731.405183732509613,7454,14004012.,4045 TUXEDO ST,DETROIT,MI,48204,
13457469.593503937125206,321657.885498687624931,7455,14007629.,11410 N MARTINDALE,DETROIT,MI,48204,
13457761.997375324368477,322260.669291332364082,7456,14003931.,4235 WEBB,DETROIT,MI,48204,
13458725.697834640741348,319923.140748038887978,7457,14007265.,9645 OTSEGO ST,DETROIT,MI,48204,
13458152.53674541413784,323868.251968502998352,7458,14004411.,3778 MONTEREY,DETROIT,MI,48204,
13457271.173228353261948,323533.663713917136192,7459,14004453.,4201 RICHTON,DETROIT,MI,48204,
13464516.054790019989014,309775.795275583863258,7460,14008891-3,4842 VINEWOOD,DETROIT,MI,,5000
13460851.733923882246017,315199.369094491004944,7461,14002119.,4374 PACIFIC,DETROIT,MI,48204,
13461969.831036746501923,313586.428477689623833,7462,14011471.,6613 HARTFORD,DETROIT,MI,48210,
13462136.471784770488739,313796.91732282936573,7463,14011444.,6712 HARTFORD ST,DETROIT,MI,48210,
13461157.499671921133995,316477.10170604288578,7464,14002756.,4095 VIRGINIA PARK,DETROIT,MI,48204,
13461248.345800518989563,314280.871719166636467,7465,14001756.,4392 LARCHMONT,DETROIT,MI,48204,
13460760.692257210612297,319319.532808393239975,7466,14003341.,3736 CLAIRMOUNT,DETROIT,MI,48204,
13461850.875984251499176,316840.044947504997253,7467,14002735.,3775 VIRGINIA PARK,DETROIT,MI,48204,
13461870.701443567872047,316371.624671921133995,7468,14002647.,3814 MONTGOMERY,DETROIT,MI,48204,
